Time,Variable,AssetId,Value
2019-11-25 16:00:32.6310000,power,abc123xyz,-446.2869873
2019-11-25 16:00:38.3180000,power,abc123xyz,-447.6239929
2019-11-25 16:00:39.9730000,power,abc123xyz,-444.7260131
2019-11-25 16:00:42.1910000,power,abc123xyz,-448.5159912
2019-11-25 16:00:43.9190000,power,abc123xyz,-449.7650146
2019-11-25 16:00:44.9260000,power,abc123xyz,-451.8160095
2019-11-25 16:00:56.6130000,power,abc123xyz,-450.4779968
2019-11-25 16:01:03.4000000,power,abc123xyz,-449.1849975
2019-11-25 16:01:05.9340000,power,abc123xyz,-446.4649963
2019-11-25 16:01:10.0030000,power,abc123xyz,-443.7900085
2019-11-25 16:01:14.5550000,power,abc123xyz,-453.8219909
2019-11-25 16:01:19.1520000,power,abc123xyz,-455.6499938
2019-11-25 16:01:21.0020000,power,abc123xyz,-463.8550109
2019-11-25 16:01:22.6960000,power,abc123xyz,-450.2099914
2019-11-25 16:01:36.1910000,power,abc123xyz,-451.9490051
2019-11-25 16:01:37.2660000,power,abc123xyz,-453.5100097
2019-11-25 16:01:38.3470000,power,abc123xyz,-449.9880065
2019-11-25 16:01:42.3610000,power,abc123xyz,-459.9750061
2019-11-25 16:01:46.6240000,power,abc123xyz,-463.1860046
2019-11-25 16:01:47.7980000,power,abc123xyz,-452.8859863
2019-11-25 16:01:49.6230000,power,abc123xyz,-450.9240112
2019-11-25 16:01:50.7930000,power,abc123xyz,-458.770996
2019-11-25 16:01:54.1940000,power,abc123xyz,-457.2109985
2019-11-25 16:02:02.7850000,power,abc123xyz,-455.3380126
2019-11-25 16:02:06.8100000,power,abc123xyz,-450.6560058
2019-11-25 16:02:12.0920000,power,abc123xyz,-452.8859863
2019-11-25 16:02:15.1860000,power,abc123xyz,-461.0899963
2019-11-25 16:02:20.0380000,power,abc123xyz,-465.3710021
2019-11-25 16:02:21.7440000,power,abc123xyz,-467.9570007
2019-11-25 16:02:23.0750000,power,abc123xyz,-454.8919982
2019-11-25 16:02:29.3280000,power,abc123xyz,-452.6629943
2019-11-25 16:02:32.0170000,power,abc123xyz,-450.967987
2019-11-25 16:02:34.4000000,power,abc123xyz,-453.8219909
2019-11-25 16:02:36.1100000,power,abc123xyz,-455.7839965
2019-11-25 16:02:37.1730000,power,abc123xyz,-454.2680053
2019-11-25 16:02:38.6730000,power,abc123xyz,-449.3630065
2019-11-25 16:02:39.7550000,power,abc123xyz,-467.1099853
2019-11-25 16:02:40.7660000,power,abc123xyz,-461.625
2019-11-25 16:02:42.3460000,power,abc123xyz,-458.3699951
2019-11-25 16:02:47.4540000,power,abc123xyz,-456.2749938
2019-11-25 16:02:49.2550000,power,abc123xyz,-451.8160095
2019-11-25 16:02:53.7360000,power,abc123xyz,-446.8659973
2019-11-25 16:03:04.5850000,power,abc123xyz,-448.6499938
2019-11-25 16:03:13.4230000,power,abc123xyz,-446.1969909
2019-11-25 16:03:25.7200000,power,abc123xyz,-449.2739868
2019-11-25 16:03:27.5750000,power,abc123xyz,-446.9110107
2019-11-25 16:03:28.8250000,power,abc123xyz,-448.9620056
2019-11-25 16:03:31.4800000,power,abc123xyz,-447.2680053
2019-11-25 16:03:44.4090000,power,abc123xyz,-449.4079895
2019-11-25 16:03:45.6240000,power,abc123xyz,-445.4400024
2019-11-25 16:03:51.0650000,power,abc123xyz,-444.2799987
2019-11-25 16:03:57.8450000,power,abc123xyz,-446.8219909
2019-11-25 16:04:04.2470000,power,abc123xyz,-444.5480041
2019-11-25 16:04:14.3330000,power,abc123xyz,-443.5220031
2019-11-25 16:04:16.5900000,power,abc123xyz,-440.6239929
2019-11-25 16:04:17.8130000,power,abc123xyz,-438.171997
2019-11-25 16:04:30.9680000,power,abc123xyz,-440.6239929
2019-11-25 16:04:34.0970000,power,abc123xyz,-442.8529968
2019-11-25 16:04:35.8500000,power,abc123xyz,-448.9620056
2019-11-25 16:04:36.9280000,power,abc123xyz,-452.2170104
2019-11-25 16:04:39.7960000,power,abc123xyz,-439.1969909
2019-11-25 16:04:43.2270000,power,abc123xyz,-436.5660095
2019-11-25 16:04:44.5250000,power,abc123xyz,-438.572998
2019-11-25 16:04:46.0850000,power,abc123xyz,-435.1839904
2019-11-25 16:05:01.2310000,power,abc123xyz,-436.3880004
2019-11-25 16:05:02.4570000,power,abc123xyz,-438.0820007
2019-11-25 16:05:04.2470000,power,abc123xyz,-443.1210021
2019-11-25 16:05:06.1290000,power,abc123xyz,-445.6180114
2019-11-25 16:05:15.1430000,power,abc123xyz,-449.0509948
2019-11-25 16:05:16.1780000,power,abc123xyz,-450.3439941
2019-11-25 16:05:19.7890000,power,abc123xyz,-448.8729858
2019-11-25 16:05:21.3670000,power,abc123xyz,-453.4209899
2019-11-25 16:05:22.5360000,power,abc123xyz,-448.5159912
2019-11-25 16:05:24.2730000,power,abc123xyz,-439.8210144
2019-11-25 16:05:27.2050000,power,abc123xyz,-442.7640075
2019-11-25 16:05:28.2540000,power,abc123xyz,-440
2019-11-25 16:05:32.2880000,power,abc123xyz,-437.0119934
2019-11-25 16:05:33.5780000,power,abc123xyz,-438.8850097
2019-11-25 16:05:40.8410000,power,abc123xyz,-441.6940002
2019-11-25 16:05:49.3700000,power,abc123xyz,-446.1530151
2019-11-25 16:05:56.8660000,power,abc123xyz,-447.2229919
2019-11-25 16:05:59.3590000,power,abc123xyz,-445.1270141
2019-11-25 16:06:01.1130000,power,abc123xyz,-442.8089904
2019-11-25 16:06:13.6570000,power,abc123xyz,-453.598999
2019-11-25 16:06:14.8670000,power,abc123xyz,-456.4970092
2019-11-25 16:06:18.2160000,power,abc123xyz,-442.5409851
2019-11-25 16:06:21.7960000,power,abc123xyz,-441.2479858
2019-11-25 16:06:25.0870000,power,abc123xyz,-442.3630065
2019-11-25 16:06:29.8250000,power,abc123xyz,-439.5539855
2019-11-25 16:06:34.3020000,power,abc123xyz,-437.145996
2019-11-25 16:06:37.3510000,power,abc123xyz,-435.9869995
2019-11-25 16:06:42.3370000,power,abc123xyz,-438.9299926
2019-11-25 16:06:45.7050000,power,abc123xyz,-441.9620056
2019-11-25 16:06:47.8760000,power,abc123xyz,-438.751007
2019-11-25 16:06:52.7090000,power,abc123xyz,-439.8659973
2019-11-25 16:06:54.8140000,power,abc123xyz,-447.0889892
2019-11-25 16:06:55.9150000,power,abc123xyz,-445.2609863
2019-11-25 16:06:58.9730000,power,abc123xyz,-450.2550048
2019-11-25 16:07:01.1450000,power,abc123xyz,-437.7260131
2019-11-25 16:07:04.9770000,power,abc123xyz,-434.9169921
2019-11-25 16:07:07.7100000,power,abc123xyz,-438.3500061
2019-11-25 16:07:11.5940000,power,abc123xyz,-443.6109924
2019-11-25 16:07:12.6930000,power,abc123xyz,-446.1969909
2019-11-25 16:07:14.0590000,power,abc123xyz,-447.4010009
2019-11-25 16:07:15.4080000,power,abc123xyz,-449.0509948
2019-11-25 16:07:16.5000000,power,abc123xyz,-454.803009
2019-11-25 16:07:17.6030000,power,abc123xyz,-456.8099975
2019-11-25 16:07:26.1660000,power,abc123xyz,-450.3439941
2019-11-25 16:07:27.8220000,power,abc123xyz,-451.5480041
2019-11-25 16:07:30.2760000,power,abc123xyz,-450.2999877
2019-11-25 16:07:35.8220000,power,abc123xyz,-448.9620056
2019-11-25 16:07:36.9610000,power,abc123xyz,-456.0960083
2019-11-25 16:07:38.0010000,power,abc123xyz,-458.1029968
2019-11-25 16:07:42.0250000,power,abc123xyz,-448.0700073
2019-11-25 16:07:46.0290000,power,abc123xyz,-444.6809997
2019-11-25 16:07:47.2700000,power,abc123xyz,-446.9110107
2019-11-25 16:07:48.8490000,power,abc123xyz,-448.4270019
2019-11-25 16:07:50.4190000,power,abc123xyz,-445.8850097
2019-11-25 16:07:51.8980000,power,abc123xyz,-451.3699951
2019-11-25 16:07:54.8900000,power,abc123xyz,-453.7780151
2019-11-25 16:08:06.0840000,power,abc123xyz,-458.592987
2019-11-25 16:08:08.1320000,power,abc123xyz,-461.1350097
2019-11-25 16:08:10.0150000,power,abc123xyz,-459.3070068
2019-11-25 16:08:13.4440000,power,abc123xyz,-447.4909973
2019-11-25 16:08:14.7920000,power,abc123xyz,-448.6499938
2019-11-25 13:56:33.3270000,power,abc123xyz,-441.7390136
2019-11-25 13:56:34.4020000,power,abc123xyz,-439.7319946
2019-11-25 13:56:35.7000000,power,abc123xyz,-437.9039916
2019-11-25 13:56:38.9170000,power,abc123xyz,-439.9100036
2019-11-25 13:56:42.2320000,power,abc123xyz,-437.8150024
2019-11-25 13:56:45.1810000,power,abc123xyz,-441.2479858
2019-11-25 13:56:47.2140000,power,abc123xyz,-440.0889892
2019-11-25 13:56:49.3520000,power,abc123xyz,-437.0119934
2019-11-25 13:57:06.7310000,power,abc123xyz,-439.2420043
2019-11-25 13:57:19.7280000,power,abc123xyz,-442.5859985
2019-11-25 13:57:26.4900000,power,abc123xyz,-440.2669982
2019-11-25 13:57:31.2700000,power,abc123xyz,-446.2869873
2019-11-25 13:57:37.3270000,power,abc123xyz,-444.5029907
2019-11-25 13:57:51.3170000,power,abc123xyz,-440
2019-11-25 13:57:52.6640000,power,abc123xyz,-438.7959899
2019-11-25 13:57:55.3530000,power,abc123xyz,-437.6809997
2019-11-25 13:58:04.6230000,power,abc123xyz,-436.2099914
2019-11-25 13:58:08.3280000,power,abc123xyz,-437.2799987
2019-11-25 13:58:11.9190000,power,abc123xyz,-436.1650085
2019-11-25 13:58:13.7640000,power,abc123xyz,-434.6940002
2019-11-25 13:58:18.8830000,power,abc123xyz,-435.8529968
2019-11-25 13:58:21.1850000,power,abc123xyz,-438.7959899
2019-11-25 13:58:22.4300000,power,abc123xyz,-436.1650085
2019-11-25 13:58:24.1500000,power,abc123xyz,-439.4200134
2019-11-25 13:58:25.4190000,power,abc123xyz,-441.1140136
2019-11-25 13:58:28.3980000,power,abc123xyz,-443.9240112
2019-11-25 13:58:29.8900000,power,abc123xyz,-438.7959899
2019-11-25 13:58:34.0970000,power,abc123xyz,-440.57901
2019-11-25 13:58:36.8920000,power,abc123xyz,-442.7640075
2019-11-25 13:58:38.5860000,power,abc123xyz,-444.0130004
2019-11-25 13:58:41.4050000,power,abc123xyz,-446.8219909
2019-11-25 13:58:44.1690000,power,abc123xyz,-448.3380126
2019-11-25 13:58:45.7180000,power,abc123xyz,-446.4200134
2019-11-25 13:58:48.1750000,power,abc123xyz,-447.4460144
2019-11-25 13:58:57.0520000,power,abc123xyz,-443.8340148
2019-11-25 13:58:58.8190000,power,abc123xyz,-440.6690063
2019-11-25 13:59:00.0160000,power,abc123xyz,-438.9299926
2019-11-25 13:59:02.6910000,power,abc123xyz,-437.9039916
2019-11-25 13:59:03.9110000,power,abc123xyz,-435.8980102
2019-11-25 13:59:05.5290000,power,abc123xyz,-438.6619873
2019-11-25 13:59:07.9910000,power,abc123xyz,-440.0889892
2019-11-25 13:59:11.0220000,power,abc123xyz,-443.2550048
2019-11-25 13:59:13.4810000,power,abc123xyz,-453.9559936
2019-11-25 13:59:16.6140000,power,abc123xyz,-456.1409912
2019-11-25 13:59:17.6950000,power,abc123xyz,-443.2550048
2019-11-25 13:59:19.3310000,power,abc123xyz,-446.8219909
2019-11-25 13:59:22.5150000,power,abc123xyz,-443.9240112
2019-11-25 13:59:24.7560000,power,abc123xyz,-447.7139892
2019-11-25 13:59:25.8610000,power,abc123xyz,-444.8150024
2019-11-25 13:59:33.9020000,power,abc123xyz,-447.2229919
2019-11-25 13:59:35.2940000,power,abc123xyz,-444.4590148
2019-11-25 13:59:36.3180000,power,abc123xyz,-454.7590026
2019-11-25 13:59:37.8260000,power,abc123xyz,-458.770996
2019-11-25 13:59:38.8970000,power,abc123xyz,-457.1220092
2019-11-25 13:59:44.3440000,power,abc123xyz,-453.8670043
2019-11-25 13:59:47.4250000,power,abc123xyz,-459.9309997
2019-11-25 13:59:48.8870000,power,abc123xyz,-462.1600036
2019-11-25 13:59:50.4020000,power,abc123xyz,-453.8219909
2019-11-25 13:59:52.2350000,power,abc123xyz,-450.566986
2019-11-25 13:59:53.3300000,power,abc123xyz,-451.592987
2019-11-25 13:59:54.3470000,power,abc123xyz,-441.4270019
2019-11-25 13:59:55.6890000,power,abc123xyz,-437.2799987
2019-11-25 13:59:59.2010000,power,abc123xyz,-435.6749877
2019-11-25 14:00:00.4380000,power,abc123xyz,0
2019-11-25 15:00:00.8170000,power,abc123xyz,752.3040161
2019-11-25 16:26:27.5430000,power,abc123xyz,-454.402008
2019-11-25 16:26:30.3660000,power,abc123xyz,-448.20401
2019-11-25 16:26:44.3240000,power,abc123xyz,-452.6629943
2019-11-25 16:26:58.5750000,power,abc123xyz,-451.5480041
2019-11-25 16:27:03.0040000,power,abc123xyz,-448.6050109
2019-11-25 16:27:04.6080000,power,abc123xyz,-449.6310119
2019-11-25 16:27:13.6970000,power,abc123xyz,-445.7520141
2019-11-25 16:27:17.2780000,power,abc123xyz,-447.8919982
2019-11-25 16:27:28.3350000,power,abc123xyz,-444.9490051
2019-11-25 16:27:35.3340000,power,abc123xyz,-443.2990112
2019-11-25 16:27:37.9210000,power,abc123xyz,-441.6489868
2019-11-25 16:27:39.6700000,power,abc123xyz,-442.9869995
2019-11-25 16:27:42.5180000,power,abc123xyz,-440.4010009
2019-11-25 16:27:47.0390000,power,abc123xyz,-439.375
2019-11-25 16:27:48.9030000,power,abc123xyz,-443.5220031
2019-11-25 13:23:38.5280000,power,abc123xyz,-437.769989
2019-11-25 13:23:41.4110000,power,abc123xyz,-439.9549865
2019-11-25 13:23:43.1600000,power,abc123xyz,-450
2019-11-25 13:23:44.4560000,power,abc123xyz,-448.2929992
2019-11-25 13:23:45.8230000,power,abc123xyz,-450
2019-11-25 13:23:47.7590000,power,abc123xyz,-437.2799987
2019-11-25 13:23:49.7090000,power,abc123xyz,-438.9299926
2019-11-25 13:23:50.8620000,power,abc123xyz,-433.4010009
2019-11-25 13:23:56.6760000,power,abc123xyz,-432.3299865
2019-11-25 13:23:59.1440000,power,abc123xyz,-428.4509887
2019-11-25 13:24:02.2000000,power,abc123xyz,-427.0239868
2019-11-25 13:24:05.1600000,power,abc123xyz,-430.8139953
2019-11-25 13:24:06.2950000,power,abc123xyz,-427.1579895
2019-11-25 13:24:12.9570000,power,abc123xyz,-426.0429992
2019-11-25 13:24:18.7450000,power,abc123xyz,-427.5150146
2019-11-25 16:09:07.3800000,power,abc123xyz,-447.5799865
2019-11-25 16:09:13.9300000,power,abc123xyz,-443.5220031
2019-11-25 16:09:16.5820000,power,abc123xyz,-439.8659973
2019-11-25 16:09:17.6340000,power,abc123xyz,-437.6359863
2019-11-25 16:09:25.7260000,power,abc123xyz,-440.3120117
2019-11-25 16:09:37.4350000,power,abc123xyz,-438.973999
2019-11-25 16:09:41.5360000,power,abc123xyz,-437.1910095
2019-11-25 16:09:45.9580000,power,abc123xyz,-441.0700073
2019-11-25 16:09:47.0470000,power,abc123xyz,-443.0759887
2019-11-25 16:09:49.6820000,power,abc123xyz,-441.6940002
2019-11-25 16:09:50.8660000,power,abc123xyz,-439.1969909
2019-11-25 16:10:00.6810000,power,abc123xyz,-438.0379943
2019-11-25 16:10:02.8130000,power,abc123xyz,-441.20401
2019-11-25 16:10:06.2720000,power,abc123xyz,-439.9110107
2019-11-25 16:10:08.8460000,power,abc123xyz,-442.0509948
2019-11-25 16:10:13.0880000,power,abc123xyz,-440.4010009
2019-11-25 16:10:21.7350000,power,abc123xyz,-444.368988
2019-11-25 16:10:23.7860000,power,abc123xyz,-442.5859985
2019-11-25 16:10:25.8330000,power,abc123xyz,-439.1080017
2019-11-25 16:10:26.9000000,power,abc123xyz,-437.9490051
2019-11-25 16:10:37.5820000,power,abc123xyz,-440.2229919
2019-11-25 16:10:44.3070000,power,abc123xyz,-446.1080017
2019-11-25 16:10:45.7380000,power,abc123xyz,-444.6369934
2019-11-25 16:10:46.8710000,power,abc123xyz,-446.7330017
2019-11-25 16:10:48.5750000,power,abc123xyz,-434.7380065
2019-11-25 16:10:50.0310000,power,abc123xyz,-432.7319946
2019-11-25 16:10:57.8520000,power,abc123xyz,-429.2090148
2019-11-25 16:11:01.2820000,power,abc123xyz,-430.4580078
2019-11-25 16:11:05.8490000,power,abc123xyz,-429.342987
2019-11-25 16:11:10.4790000,power,abc123xyz,-432.1969909
2019-11-25 16:11:21.4640000,power,abc123xyz,-431.1270141
2019-11-25 16:11:25.3790000,power,abc123xyz,-432.6870117
2019-11-25 16:11:28.1820000,power,abc123xyz,-433.7569885
2019-11-25 16:11:33.9540000,power,abc123xyz,-432.4639892
2019-11-25 16:11:40.2420000,power,abc123xyz,-431.4389953
2019-11-25 16:11:43.8670000,power,abc123xyz,-432.8210144
2019-11-25 16:11:46.8080000,power,abc123xyz,-437.0119934
2019-11-25 16:11:48.1820000,power,abc123xyz,-441.7390136
2019-11-25 16:11:50.9160000,power,abc123xyz,-445.2170104
2019-11-25 16:11:52.3190000,power,abc123xyz,-451.0580139
2019-11-25 16:11:55.1620000,power,abc123xyz,-438.0820007
2019-11-25 16:12:00.8550000,power,abc123xyz,-435.0499877
2019-11-25 16:12:07.4510000,power,abc123xyz,-438.7959899
2019-11-25 16:12:11.0840000,power,abc123xyz,-436.9230041
2019-11-25 16:12:13.1830000,power,abc123xyz,-441.2479858
2019-11-25 16:12:16.6380000,power,abc123xyz,-439.6430053
2019-11-25 16:12:18.0040000,power,abc123xyz,-440.8020019
2019-11-25 16:12:21.3840000,power,abc123xyz,-439.5979919
2019-11-25 16:12:25.8380000,power,abc123xyz,-441.3370056
2019-11-25 16:12:28.1900000,power,abc123xyz,-444.368988
2019-11-25 16:12:29.7740000,power,abc123xyz,-446.5100097
2019-11-25 16:12:31.2870000,power,abc123xyz,-442.0060119
2019-11-25 16:12:32.9230000,power,abc123xyz,-439.1530151
2019-11-25 16:12:34.4860000,power,abc123xyz,-436.7000122
2019-11-25 16:12:36.5220000,power,abc123xyz,-439.6430053
2019-11-25 16:12:42.0540000,power,abc123xyz,-438.4389953
2019-11-25 16:12:45.4660000,power,abc123xyz,-440.0440063
2019-11-25 16:12:50.6950000,power,abc123xyz,-438.9299926
2019-11-25 16:12:56.8980000,power,abc123xyz,-436.2990112
2019-11-25 16:12:59.7210000,power,abc123xyz,-438.0379943
2019-11-25 16:13:05.6820000,power,abc123xyz,-435.7189941
2019-11-25 16:13:11.8730000,power,abc123xyz,-434.6940002
2019-11-25 16:13:19.2890000,power,abc123xyz,-437.8150024
2019-11-25 16:13:25.6420000,power,abc123xyz,-439.777008
2019-11-25 16:13:35.1200000,power,abc123xyz,-437.4140014
2019-11-25 16:13:36.8470000,power,abc123xyz,-439.0190124
2019-11-25 16:13:40.8550000,power,abc123xyz,-437.6809997
2019-11-25 16:13:50.2820000,power,abc123xyz,-438.8850097
2019-11-25 16:13:53.4090000,power,abc123xyz,-442.3179931
2019-11-25 16:13:56.3880000,power,abc123xyz,-445.1270141
2019-11-25 16:13:58.3070000,power,abc123xyz,-443.5220031
2019-11-25 16:14:01.2480000,power,abc123xyz,-440.178009
2019-11-25 16:14:09.5590000,power,abc123xyz,-434.2919921
2019-11-25 16:14:20.0480000,power,abc123xyz,-435.6749877
2019-11-25 16:14:22.2850000,power,abc123xyz,-437.9039916
2019-11-25 16:14:29.5860000,power,abc123xyz,-445.7520141
2019-11-25 16:14:33.3430000,power,abc123xyz,-444.5920104
2019-11-25 16:14:39.4770000,power,abc123xyz,-446.376007
2019-11-25 16:14:41.5610000,power,abc123xyz,-444.2359924
2019-11-25 16:14:47.1410000,power,abc123xyz,-441.4710083
2019-11-25 16:14:50.3430000,power,abc123xyz,-443.3880004
2019-11-25 16:14:52.7520000,power,abc123xyz,-448.5610046
2019-11-25 16:14:54.2060000,power,abc123xyz,-453.4209899
2019-11-25 16:14:56.8210000,power,abc123xyz,-455.4719848
2019-11-25 16:14:58.3660000,power,abc123xyz,-450.5230102
2019-11-25 16:15:00.1620000,power,abc123xyz,-442.6300048
2019-11-25 16:15:02.5270000,power,abc123xyz,-444.5920104
2019-11-25 16:15:04.4410000,power,abc123xyz,-445.7520141
2019-11-25 16:15:08.9670000,power,abc123xyz,-443.7449951
2019-11-25 16:15:15.3320000,power,abc123xyz,-442.3630065
2019-11-25 16:15:24.3910000,power,abc123xyz,-441.2479858
2019-11-25 16:15:26.9020000,power,abc123xyz,-449.1849975
2019-11-25 16:15:29.5670000,power,abc123xyz,-448.0700073
2019-11-25 16:15:32.0400000,power,abc123xyz,-452.2619934
2019-11-25 16:15:35.6900000,power,abc123xyz,-440.3120117
2019-11-25 16:15:37.9750000,power,abc123xyz,-442.2290039
2019-11-25 16:15:57.3730000,power,abc123xyz,-439.1080017
2019-11-25 16:16:04.8390000,power,abc123xyz,-438.0820007
2019-11-25 16:16:10.9950000,power,abc123xyz,-439.8659973
2019-11-25 16:16:15.4730000,power,abc123xyz,-441.9169921
2019-11-25 16:16:16.5620000,power,abc123xyz,-440.7130126
2019-11-25 16:16:29.7330000,power,abc123xyz,-439.1969909
2019-11-25 16:16:33.0230000,power,abc123xyz,-438.0379943
2019-11-25 16:16:40.2470000,power,abc123xyz,-439.777008
2019-11-25 16:16:44.0050000,power,abc123xyz,-441.9169921
2019-11-25 16:16:47.0570000,power,abc123xyz,-443.2550048
2019-11-25 16:16:48.1110000,power,abc123xyz,-442.1400146
2019-11-25 16:16:50.6300000,power,abc123xyz,-443.566986
2019-11-25 16:16:51.6580000,power,abc123xyz,-446.9110107
2019-11-25 16:16:53.1010000,power,abc123xyz,-448.20401
2019-11-25 16:17:00.4830000,power,abc123xyz,-445.0379943
2019-11-25 16:17:02.6700000,power,abc123xyz,-442.1400146
2019-11-25 16:17:04.3790000,power,abc123xyz,-451.6820068
2019-11-25 16:17:07.0510000,power,abc123xyz,-454.4909973
2019-11-25 16:17:09.5090000,power,abc123xyz,-441.20401
2019-11-25 16:17:12.7340000,power,abc123xyz,-439.4649963
2019-11-25 16:17:14.2460000,power,abc123xyz,-438.394989
2019-11-25 16:17:16.7140000,power,abc123xyz,-442.3630065
2019-11-25 16:17:19.0220000,power,abc123xyz,-441.3370056
2019-11-25 16:17:26.6140000,power,abc123xyz,-451.2359924
2019-11-25 16:17:27.6480000,power,abc123xyz,-449.6749877
2019-11-25 16:17:31.8580000,power,abc123xyz,-452.5289916
2019-11-25 16:17:34.2110000,power,abc123xyz,-449.4970092
2019-11-25 16:17:39.1860000,power,abc123xyz,-437.0119934
2019-11-25 16:17:43.3760000,power,abc123xyz,-438.1270141
2019-11-25 16:17:51.4430000,power,abc123xyz,-440.7130126
2019-11-25 16:17:53.1540000,power,abc123xyz,-444.5029907
2019-11-25 16:18:09.7070000,power,abc123xyz,-441.8720092
2019-11-25 16:18:12.6860000,power,abc123xyz,-450.2099914
2019-11-25 16:18:16.5290000,power,abc123xyz,-453.2420043
2019-11-25 16:18:18.1890000,power,abc123xyz,-455.2489929
2019-11-25 16:18:20.1030000,power,abc123xyz,-442.4070129
2019-11-25 16:18:23.5000000,power,abc123xyz,-444.6809997
2019-11-25 16:18:29.2730000,power,abc123xyz,-447.8919982
2019-11-25 16:18:30.5240000,power,abc123xyz,-445.2170104
2019-11-25 16:18:31.5300000,power,abc123xyz,-443.4330139
2019-11-25 16:18:36.0510000,power,abc123xyz,-442.2739868
2019-11-25 16:18:38.2270000,power,abc123xyz,-445.5289916
2019-11-25 16:18:43.0340000,power,abc123xyz,-440.4899902
2019-11-25 16:18:51.1810000,power,abc123xyz,-443.1210021
2019-11-25 16:18:55.3690000,power,abc123xyz,-449.3630065
2019-11-25 16:18:59.5940000,power,abc123xyz,-447.4010009
2019-11-25 16:19:03.4270000,power,abc123xyz,-444.770996
2019-11-25 16:19:04.9030000,power,abc123xyz,-446.1080017
2019-11-25 16:19:15.8810000,power,abc123xyz,-443.0320129
2019-11-25 16:19:17.5900000,power,abc123xyz,-444.6809997
2019-11-25 16:19:19.2010000,power,abc123xyz,-443.566986
2019-11-25 16:19:21.8380000,power,abc123xyz,-444.5920104
2019-11-25 16:19:23.8140000,power,abc123xyz,-452.4400024
2019-11-25 16:19:25.6380000,power,abc123xyz,-454.6690063
2019-11-25 16:19:26.9440000,power,abc123xyz,-457.3450012
2019-11-25 16:19:28.3300000,power,abc123xyz,-447.2680053
2019-11-25 16:19:42.6160000,power,abc123xyz,-444.9039916
2019-11-25 16:19:46.3000000,power,abc123xyz,-447.3120117
2019-11-25 16:19:50.7460000,power,abc123xyz,-445.1270141
2019-11-25 16:19:54.4290000,power,abc123xyz,-449.0069885
2019-11-25 16:19:57.6210000,power,abc123xyz,-447.803009
2019-11-25 16:20:01.0200000,power,abc123xyz,-449.4079895
2019-11-25 16:20:04.1550000,power,abc123xyz,-451.5480041
2019-11-25 16:20:12.5410000,power,abc123xyz,-447.6239929
2019-11-25 16:20:14.1320000,power,abc123xyz,-445.8850097
2019-11-25 16:20:19.7440000,power,abc123xyz,-447.178009
2019-11-25 16:20:22.7060000,power,abc123xyz,-445.4389953
2019-11-25 16:20:25.3670000,power,abc123xyz,-442.9869995
2019-11-25 16:20:29.3090000,power,abc123xyz,-441.20401
2019-11-25 16:20:30.5120000,power,abc123xyz,-442.5859985
2019-11-25 16:20:31.5500000,power,abc123xyz,-441.5159912
2019-11-25 16:20:34.0930000,power,abc123xyz,-442.6749877
2019-11-25 16:20:39.7300000,power,abc123xyz,-440.9809875
2019-11-25 16:20:44.9870000,power,abc123xyz,-439.9110107
2019-11-25 16:20:46.1590000,power,abc123xyz,-441.6489868
2019-11-25 16:20:53.3550000,power,abc123xyz,-440.3120117
2019-11-25 16:20:56.7630000,power,abc123xyz,-438.2160034
2019-11-25 16:21:03.6510000,power,abc123xyz,-439.375
2019-11-25 16:21:06.9150000,power,abc123xyz,-436.7000122
2019-11-25 16:21:09.6100000,power,abc123xyz,-439.1530151
2019-11-25 16:21:11.5810000,power,abc123xyz,-445.0379943
2019-11-25 16:21:18.3900000,power,abc123xyz,-453.7330017
2019-11-25 16:21:22.5270000,power,abc123xyz,-463.0969848
2019-11-25 16:21:23.5880000,power,abc123xyz,-469.7850036
2019-11-25 16:21:27.1590000,power,abc123xyz,-446.5539855
2019-11-25 16:21:32.1680000,power,abc123xyz,-444.2799987
2019-11-25 16:21:34.1850000,power,abc123xyz,-442.9869995
2019-11-25 16:21:39.1210000,power,abc123xyz,-441.6489868
2019-11-25 16:21:42.4480000,power,abc123xyz,-443.6560058
2019-11-25 16:21:52.1600000,power,abc123xyz,-441.9169921
2019-11-25 16:21:53.2360000,power,abc123xyz,-443.3439941
2019-11-25 16:21:55.4690000,power,abc123xyz,-442.1849975
2019-11-25 16:22:00.6530000,power,abc123xyz,-439.9110107
2019-11-25 16:22:04.0140000,power,abc123xyz,-437.5920104
2019-11-25 16:22:05.1530000,power,abc123xyz,-438.751007
2019-11-25 16:22:06.3100000,power,abc123xyz,-439.8659973
2019-11-25 16:22:14.0810000,power,abc123xyz,-441.1140136
2019-11-25 16:22:15.1960000,power,abc123xyz,-451.4590148
2019-11-25 16:22:18.8350000,power,abc123xyz,-450.2099914
2019-11-25 16:22:20.5570000,power,abc123xyz,-454.4460144
2019-11-25 16:22:22.6710000,power,abc123xyz,-442.9429931
2019-11-25 16:22:25.2040000,power,abc123xyz,-441.8280029
2019-11-25 16:22:28.0240000,power,abc123xyz,-445.2609863
2019-11-25 16:22:32.4500000,power,abc123xyz,-447.178009
2019-11-25 16:22:36.2700000,power,abc123xyz,-444.0130004
2019-11-25 16:22:48.2660000,power,abc123xyz,-442.9429931
2019-11-25 16:22:49.8610000,power,abc123xyz,-444.5480041
2019-11-25 16:22:51.2020000,power,abc123xyz,-445.8410034
2019-11-25 16:22:55.9250000,power,abc123xyz,-441.4710083
